RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B7-092180,2017/10/05 00:00:00+00,1450,S 11 at G,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6420
B7-092189,2017/10/05 00:00:00+00,1509,"HOMESTEAD EXP,ROSA PARKS WAY to W VAN DORN",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6421
B7-092190,2017/10/05 00:00:00+00,1518,SOMERSET at HARTLEY,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6422
B7-092192,2017/10/05 00:00:00+00,1520,"N 33,HOLDREGE to STARR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6423
B7-092196,2017/10/05 00:00:00+00,1532,"S 27,C to CAPITOL PKWY",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,6424
B7-092197,2017/10/05 00:00:00+00,1501,"S 40,G to RANDOLPH",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6425
B7-092199,2017/10/05 00:00:00+00,1539,"N 27,CORNHUSKER to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6426
B7-092202,2017/10/05 00:00:00+00,1546,"S 27,EVERETT to GARFIELD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6427
B7-092209,2017/10/05 00:00:00+00,1511,"S 56,ELKCREST to LASALLE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,6428
B7-092210,2017/10/05 00:00:00+00,1552,"S 40,HIGH to PAWNEE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6429
B7-092217,2017/10/05 00:00:00+00,1533,N 48 at HUNTINGTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6430
B7-092226,2001/10/05 00:00:00+00,1615,"S 40,HIGH to SHERIDAN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6431
B7-092236,2017/10/05 00:00:00+00,9999,"S 40,NEBR HWY to SWEETBRIAR",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6432
B7-092239,2017/10/05 00:00:00+00,1649,4600 LEWIS AVE at GOODRICH MIDDLE,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6433
B7-092240,2017/10/05 00:00:00+00,1649,S 48 at NORMAL,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6434
B7-092243,2017/10/05 00:00:00+00,1657,"NEBR HWY,S 33 to S 40",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,6435
B7-092245,2017/10/05 00:00:00+00,1655,"W A,SW 10 to SW 14",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6436
B7-092247,2017/10/05 00:00:00+00,1707,"N 27,T to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6437
B7-092249,2017/10/05 00:00:00+00,1712,"VINE,N 29 to N 30",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6438
B7-092252,2017/10/05 00:00:00+00,1723,S 84 at OLD CHENEY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,6439
B7-092253,2017/10/05 00:00:00+00,1724,"S 40,CALVERT to CHAPIN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6440
B7-092262,2017/10/05 00:00:00+00,1741,S 16 at WASHINGTON,INJURY,TURNING,2,3,NO,NO,NO,NO,NO,NO,NO,6441
B7-092265,2017/10/05 00:00:00+00,1745,"VINE,N 66 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6442
B7-092270,2017/10/05 00:00:00+00,1800,"S 48,J to RANDOLPH",INJURY,REAR END,2,3,NO,NO,NO,NO,NO,NO,NO,6443
B7-092285,2017/10/03 00:00:00+00,9999,"S 25,M to N",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6444
B7-092289,2017/10/05 00:00:00+00,1852,"S 25,H to J",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6445
B7-092292,2017/10/05 00:00:00+00,1900,"S 84,PINEDALE to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6446
B7-092293,2017/10/05 00:00:00+00,9999,1800 S 84 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,6447
B7-092310,2017/10/05 00:00:00+00,1940,9 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6448
B7-092328,2017/10/05 00:00:00+00,2100,711 FOLSOM at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,6449
B7-092367,2017/10/06 00:00:00+00,2304,"JANSSEN,A to IMPERIAL DR",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,6450
B7-090702,2017/10/01 00:00:00+00,1455,STATE FAIR PARK at CORNHUSKER,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6451
B7-089189,2017/09/27 00:00:00+00,2020,S 14 at NEBR HWY,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6452
B7-091374,2017/10/03 00:00:00+00,1202,"S 56,STOCKWELL to STOCKWELL",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,6453
B7-092722,2017/10/06 00:00:00+00,2012,N 27 at Y,NON-INJ,RIGHT ANGLE,5,0,NO,NO,NO,NO,NO,NO,NO,6454
B7-092369,2017/10/05 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6455
B7-089893,2017/09/29 00:00:00+00,1506,N 65 at HOLDREGE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6456
B7-089202,2017/09/27 00:00:00+00,2108,S 56 at NEBR HWY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6457
B7-090703,2017/10/01 00:00:00+00,1506,"PROSPECT,S 17 to S 19",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6458
B7-092377,2017/10/05 00:00:00+00,9999,4700 N 27 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6459
B7-091379,2017/10/03 00:00:00+00,1205,S 20 at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6460
B7-091381,2017/10/03 00:00:00+00,1207,33 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6461
B7-089206,2017/09/27 00:00:00+00,2115,"ARBOR,HWY 77 to CITY LIMITS",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,6462
B7-091395,2017/10/03 00:00:00+00,1235,"S 13,E to F",INJURY,SIDE SWIPE,1,1,NO,YES,NO,NO,NO,NO,NO,6463
B7-089899,2017/09/29 00:00:00+00,1522,"N 34,T to VINE",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6464
B7-090711,2017/10/01 00:00:00+00,1523,"S 40,HIGH to PAWNEE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6465
B7-092416,2017/10/06 00:00:00+00,620,"S 91,MERRYVALE DR to SILVER OAK RD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6466
B7-092723,2017/10/06 00:00:00+00,2010,N 27 at POTTER,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6467
B7-089243,2017/09/27 00:00:00+00,2300,"S 8,A to WASHINGTON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6468
B7-091401,2017/10/03 00:00:00+00,1247,"SOUTHWOOD DR,GRASSRIDGE to NEBR HWY",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,6469
B7-090719,2017/10/01 00:00:00+00,1557,S 18 at L,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,6470
B7-092418,2017/10/06 00:00:00+00,700,"S 40,NEBR HWY to SWEETBRIAR",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6471
B7-092739,2017/10/06 00:00:00+00,2030,"S 13,E to F",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6472
B7-089904,2017/09/29 00:00:00+00,1527,"S 70,L to S WEDGEWOOD",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,6473
B7-089307,2017/09/28 00:00:00+00,457,N 70 at GARLAND,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6474
B7-091404,2017/10/03 00:00:00+00,1130,"S 58,CAVVY RD to BIG HORN DR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6475
B7-090729,2017/10/01 00:00:00+00,1601,"HOLDREGE,N 27 to N 28",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6476
B7-092419,2017/10/06 00:00:00+00,645,"SOUTH,BRADFIELD to S 27",INJURY H&R,DRIVEWAY,1,1,NO,YES,NO,NO,NO,NO,NO,6477
B7-092741,2017/10/06 00:00:00+00,2109,10 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6478
B7-089913,2017/09/29 00:00:00+00,1540,"S 27,TIERRA to TIPPERARY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6479
B7-089332,2017/09/28 00:00:00+00,804,S 10 at N,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,6480
B7-091416,2017/10/03 00:00:00+00,1317,"N 44,O to Q",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6481
B7-090731,2017/10/01 00:00:00+00,9999,8350 O ST at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6482
B7-092426,2017/10/06 00:00:00+00,9999,"W IRVING,W IRVING CR to NW 2",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6483
B7-092743,2017/10/06 00:00:00+00,9999,"W O,HOMESTEAD EXP to W 27",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6484
B7-089917,2017/09/29 00:00:00+00,1552,"S 27,RYONS to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6485
B7-089347,2017/09/28 00:00:00+00,839,"CORNHUSKER,N 40 to N 44",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6486
B7-091428,2017/10/03 00:00:00+00,1329,"S 17,OTOE to VAN DORN",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6487
B7-090742,2017/10/01 00:00:00+00,1637,"I 180,CORNHUSKER to R",INJURY,RAN OFF ROAD,1,2,NO,NO,NO,NO,NO,NO,NO,6488
B7-092429,2017/10/06 00:00:00+00,735,"S 40,PAWNEE to VAN DORN",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,6489
B7-092746,2017/10/06 00:00:00+00,2117,"NW 48,W MADISON to W ADAMS",INJURY,OTHER,1,1,NO,NO,NO,NO,NO,NO,NO,6490
B7-089922,2017/09/29 00:00:00+00,1553,"CORNHUSKER,HAVELOCK to HWY 77",INJURY,REAR END,2,3,NO,NO,NO,NO,NO,YES,NO,6491
B7-089352,2017/09/28 00:00:00+00,850,"EIGER DR,NEBR HWY to WESTSHORE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6492
B7-091433,2017/10/03 00:00:00+00,1351,"W DAWES,NW 2 to NW 4",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6493
B7-090760,2017/10/01 00:00:00+00,9999,"ORCHARD,N 32 to N 33",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6494
B7-092431,2017/10/06 00:00:00+00,740,S 26 at A,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,6495
B7-092759,2017/10/06 00:00:00+00,2145,S PERSHING at GRIMSBY,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6496
B7-089928,2017/09/29 00:00:00+00,1610,33 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6497
B7-089353,2017/09/28 00:00:00+00,851,"CORNHUSKER,N 44 to N 48",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,6498
B7-091441,2017/10/03 00:00:00+00,9999,1000 S 70 at EAST HIGH,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6499
B7-092434,2017/10/06 00:00:00+00,745,S 13 at F,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6500
B7-090763,2017/10/01 00:00:00+00,9999,"500 S 84,PARKING LOT to STATE FARM",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6501
B7-090778,2017/10/01 00:00:00+00,1829,S 11 at LINCOLN MALL,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6502
B7-092436,2017/10/06 00:00:00+00,753,N ANTELOPE VALL at N 17,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6503
B7-091469,2017/10/03 00:00:00+00,1552,"N 49,HUNTINGTON to WALKER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6504
B7-090799,2017/10/01 00:00:00+00,1939,"Q,N 7 to N 8",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6505
B7-092437,2017/10/06 00:00:00+00,748,N 1 at FAIRFIELD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6506
B7-092762,2017/10/07 00:00:00+00,1854,"N 84,FREMONT to HAVELOCK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6507
B7-089363,2017/09/28 00:00:00+00,916,"PIONEERS,S 48 to S 49",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6508
B7-089964,2017/09/29 00:00:00+00,1655,S 6 at D,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6509
B7-092444,2017/10/06 00:00:00+00,815,"CORNHUSKER,N 23 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6510
B7-090828,2017/10/01 00:00:00+00,2115,"SHERIDAN,S 33 to SUMMIT",INJURY,PARKED,2,1,NO,NO,NO,NO,NO,NO,NO,6511
B7-089364,2017/09/28 00:00:00+00,907,"W SAUNDERS,NW 4 to NW 6",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6512
B7-091471,2017/10/03 00:00:00+00,1530,"N 14,ELBA to SUPERIOR",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,6513
B7-089965,2017/09/29 00:00:00+00,1700,"OLD CHENEY,S 31 to S 34",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6514
B7-092820,2017/10/07 00:00:00+00,135,101 N 14 at PARKING GARAGE,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,6515
B7-092464,2017/10/06 00:00:00+00,820,S 10 at K,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,6516
B7-090831,2017/10/01 00:00:00+00,2146,27 at O,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,6517
B7-089366,2017/09/28 00:00:00+00,915,R at N COTNER,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6518
B7-091474,2017/10/03 00:00:00+00,1540,"VINE,N 73 to W AVON",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6519
B7-089968,2017/09/29 00:00:00+00,1657,"SOUTH,S 20 to WORTHINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6520
B7-092844,2017/10/07 00:00:00+00,352,HOLDREGE at N COTNER,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6521
B7-092474,2017/10/06 00:00:00+00,1010,"N 25,O to P",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6522
B7-090838,2017/10/01 00:00:00+00,9999,"1550 S CODDINGTO,PARKING LOT to RUSS MARKET",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6523
B7-089392,2017/09/28 00:00:00+00,1020,S 17 & S 19 at SOUTH & RYONS,INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6524
B7-091483,2017/10/03 00:00:00+00,1545,S 56 at OLD CHENEY,NON-INJ,TURNING,3,0,NO,NO,NO,NO,NO,YES,NO,6525
B7-089970,2017/09/29 00:00:00+00,1700,S 33 at D,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6526
B7-092848,2017/10/07 00:00:00+00,400,4021 N 56 at VEYANSE TECHNOLO,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,6527
B7-092476,2017/10/05 00:00:00+00,2331,1225 P ST at PARKING GARAGE,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,6528
B7-090903,2017/10/02 00:00:00+00,735,N 50 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6529
B7-089396,2017/09/28 00:00:00+00,730,4221 N 27 at FAIRFIELD INN,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6530
B7-091487,2017/10/03 00:00:00+00,1615,S 13 at H,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6531
B7-089971,2017/09/29 00:00:00+00,1710,MERIDIAN DR at FLETCHER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6532
B7-092852,2017/10/07 00:00:00+00,506,"N 27,FAIRFIELD to OLD DAIRY RD",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,6533
B7-092481,2017/10/06 00:00:00+00,9999,640 CAPTIOL at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6534
B7-090904,2017/10/02 00:00:00+00,744,"N 1,IRVING to SUPERIOR",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6535
B7-089427,2017/09/28 00:00:00+00,1156,S 16 at H,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6536
B7-091501,2017/10/03 00:00:00+00,1635,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ H&R,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,6537
B7-089972,2017/09/29 00:00:00+00,1713,S 70 at PIONEERS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6538
B7-092860,2017/10/07 00:00:00+00,9999,"S 14,C to D",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6539
B7-092498,2017/10/06 00:00:00+00,1118,"N 27,DUDLEY to ORCHARD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6540
B7-090911,2017/10/02 00:00:00+00,755,S 48 at NORMAL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6541
B7-088482,2017/09/25 00:00:00+00,2320,J at CAPITOL PKWY,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6542
B7-089431,2017/09/28 00:00:00+00,1209,WORTHINGTON at BURNHAM,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6543
B7-089432,2017/09/28 00:00:00+00,1209,"W O,W ROUNDHOUSE to SUN VALLEY",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,6544
B7-089454,2017/09/28 00:00:00+00,1300,"N 66,MARCIA to Q",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,6545
B7-089456,2017/09/28 00:00:00+00,9999,2612 J at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6546
B7-089497,2017/09/28 00:00:00+00,1512,S FOLSOM at FOLSOM LN,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6547
B7-089502,2017/09/28 00:00:00+00,1525,"S 10,HARRISON to LAKE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,6548
B7-089520,2017/09/28 00:00:00+00,9999,"BENTON,N 68 to N 70",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6549
B7-089528,2017/09/28 00:00:00+00,9999,5801 N 33 at NSHS PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6550
B7-089544,2017/09/28 00:00:00+00,1701,"N 34,DUDLEY to STARR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6551
B7-089546,2017/09/28 00:00:00+00,1702,"S 9,E to F",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6552
B7-089548,2017/09/22 00:00:00+00,1600,"KNOX,N 19 to PORTIA",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,6553
B7-089549,2017/09/28 00:00:00+00,1715,N 22 at VINE,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6554
B7-089554,2017/09/28 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6555
B7-089563,2017/09/28 00:00:00+00,1738,S 37 at GARFIELD,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,6556
B7-089604,2017/09/28 00:00:00+00,1915,S 40 at A,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6557
B7-089605,2017/09/28 00:00:00+00,1911,SALT CREEK RDWY at N ANTELOPE VALL,INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,6558
B7-089633,2017/09/28 00:00:00+00,9999,2620 FAIRFIELD at LES PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6559
B7-089660,2017/09/28 00:00:00+00,2155,N 27 at VINE,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6560
B7-089681,2017/09/28 00:00:00+00,2252,RUSSELL at CORNHUSKER,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,6561
B7-089684,2017/09/28 00:00:00+00,2230,"N 27,HOLDREGE to STARR",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6562
B7-089707,2017/09/29 00:00:00+00,112,"S 16,B to C",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6563
B7-089739,2017/09/29 00:00:00+00,650,N 27 at KNOX,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6564
B7-089741,2017/09/28 00:00:00+00,9999,4109 PRESCOTT at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6565
B7-089746,2017/09/29 00:00:00+00,9999,"SUPERIOR,INDUSTRIAL to BAIR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6566
B7-089770,2017/09/29 00:00:00+00,851,"D,S 37 to S 38",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6567
B7-089772,2017/09/29 00:00:00+00,855,"AMMON,LEIGHTON to WALKER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6568
B7-089783,2017/09/29 00:00:00+00,942,"YANKEE HILL,S 40 to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6569
B7-089801,2017/09/29 00:00:00+00,1036,S 80 at SOUTH,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6570
B7-089825,2017/09/29 00:00:00+00,1140,52 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6571
B7-089828,2017/09/29 00:00:00+00,1147,N 48 at TARGET DR,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6572
B7-089834,2017/09/29 00:00:00+00,1208,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6573
B7-089859,2017/09/29 00:00:00+00,1326,N 48 at TARGET DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6574
B7-089861,2017/09/29 00:00:00+00,1328,"NORMAL,FRANKLIN to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6575
B7-089862,2017/09/29 00:00:00+00,1324,"S 27,CALVERT to SHERMAN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6576
B7-089889,2017/09/29 00:00:00+00,1459,"CORNHUSKER,N 14 to YOLANDE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6577
B7-090912,2017/10/02 00:00:00+00,815,"N 52 & N 53,WALKER to LEIGHTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6578
B7-091514,2017/10/03 00:00:00+00,1724,"A,S 26 to S 27",INJURY,REAR END,3,3,NO,NO,NO,NO,NO,NO,NO,6579
B7-090914,2017/10/02 00:00:00+00,815,"N COTNER,FAIRFAX to HOLDREGE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,YES,6580
B7-091541,2017/10/03 00:00:00+00,1813,"S COTNER,J to RANDOLPH",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6581
B7-092504,2017/10/06 00:00:00+00,1126,"N 9,O to P",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6582
B7-092881,2017/10/07 00:00:00+00,820,"N,S 28 to S 29",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6583
B7-092505,2017/10/06 00:00:00+00,1122,6100 O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6584
B7-089981,2017/09/29 00:00:00+00,1730,"HOLDREGE,N 43 to N 44",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6585
B7-089991,2017/09/29 00:00:00+00,1745,S 84 at OLD CHENEY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,6586
B7-092509,2017/10/06 00:00:00+00,1135,"O,66 to 68",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6587
B7-091558,2017/10/03 00:00:00+00,1553,"S 30,J to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6588
B7-092513,2017/10/06 00:00:00+00,1150,"HOLDREGE,N 30 to N 31",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,6589
B7-090016,2017/09/29 00:00:00+00,9999,"SALT VALLEY VIEW,S 14 to STARVIEW",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6590
