RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B6-099944,2016/10/24 00:00:00+00,1430,2930 S 37 at SEHS,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,7207
B6-099960,2016/10/24 00:00:00+00,1547,S 40 at NORMAL,INJURY,TURNING,2,4,NO,NO,NO,NO,NO,NO,NO,7208
B6-102708,2016/11/01 00:00:00+00,1055,"COLBY,N 60 to N 61",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7209
B6-099963,2016/10/24 00:00:00+00,1418,"N 70,ADAMS to CLEVELAND",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7210
B6-102725,2016/11/01 00:00:00+00,1215,"N 48,R to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7211
B6-102728,2016/11/01 00:00:00+00,1211,S 13 at D,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7212
B6-099973,2016/10/24 00:00:00+00,1615,"S 70,L to S WEDGEWOOD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7213
B6-099136,2016/10/22 00:00:00+00,1152,"I 80,N 27 to CITY LIMITS WEST",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7214
B6-099986,2016/10/20 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,UNKNOWN,1,0,NO,NO,NO,NO,NO,NO,NO,7215
B6-102731,2016/11/01 00:00:00+00,1245,N 26 at Y,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7216
B6-099168,2016/10/22 00:00:00+00,1305,S 27 at SUMNER,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7217
B6-098380,2016/10/20 00:00:00+00,908,S 70 at OLD POST,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7218
B6-101278,2016/10/28 00:00:00+00,925,S 14 at PIONEERS,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7219
B6-100003,2016/10/24 00:00:00+00,1713,N 68 at DUDLEY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7220
B6-098385,2016/10/20 00:00:00+00,926,NW 48 at W CUMING,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7221
B6-102757,2016/11/01 00:00:00+00,1339,"O,10 to 11",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7222
B6-100690,2016/10/26 00:00:00+00,1659,"O,CANOPY ST to 8",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7223
B6-099170,2016/10/22 00:00:00+00,9999,"S 56,NEWTON to SOUTH",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,7224
B6-097781,2016/10/18 00:00:00+00,1135,N 63 at FREMONT,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7225
B6-102043,2016/10/30 00:00:00+00,1445,N 11 at ADAMS,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7226
B6-100698,2016/10/26 00:00:00+00,1715,STATE FAIR PARK at CORNHUSKER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7227
B6-099176,2016/10/22 00:00:00+00,1328,DUXHALL DR at VILLAGE DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7228
B6-101286,2016/10/28 00:00:00+00,1240,S 40 at SHERIDAN,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7229
B6-102764,2016/11/01 00:00:00+00,1405,"O,8 to 9",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7230
B6-100010,2016/10/24 00:00:00+00,9999,"ONEIL PL,S 30 to DEAD END",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7231
B6-097807,2016/10/18 00:00:00+00,1244,"O,38 to 40",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7232
B6-098413,2016/10/20 00:00:00+00,9999,"S 24,RYONS to SEWELL",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7233
B6-101300,2016/10/28 00:00:00+00,1320,"S 27,E to E",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7234
B6-100700,2016/10/26 00:00:00+00,1725,S 27 at FRANKLIN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7235
B6-102049,2016/10/30 00:00:00+00,1500,"O,46 to 48",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7236
B6-102782,2016/11/01 00:00:00+00,1453,"S 70,OLD POST to SOUTH",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7237
B6-100044,2016/10/24 00:00:00+00,1810,"S 56,MYRTLE to NORMAL",NON-INJ,RIGHT ANGLE,1,0,NO,YES,NO,NO,NO,NO,NO,7238
B6-097812,2016/10/18 00:00:00+00,1255,"S 48,ANTELOPE CREEK to VAN DORN",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7239
B6-099177,2016/10/22 00:00:00+00,1025,N 16 at VINE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7240
B6-098415,2016/10/19 00:00:00+00,2130,"SANDSTONE,GOLDENROD to SOUTHWOOD DR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7241
B6-097815,2016/10/18 00:00:00+00,1304,"S 70,A to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7242
B6-099186,2016/10/22 00:00:00+00,1408,N 61 at LOGAN,INJURY,RIGHT ANGLE,3,1,NO,NO,NO,NO,NO,NO,NO,7243
B6-101301,2016/10/28 00:00:00+00,1325,"N 27,O to P",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7244
B6-100097,2016/10/24 00:00:00+00,2152,"S 70,SOUTHFORK to NEBR HWY",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,7245
B6-102791,2016/11/01 00:00:00+00,1525,N 84 at HAVELOCK,INJURY,RIGHT ANGLE,2,3,NO,NO,NO,NO,NO,YES,NO,7246
B6-100710,2016/10/26 00:00:00+00,1735,SALT CREEK RDWY at N ANTELOPE VALL,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,7247
B6-102080,2016/10/30 00:00:00+00,9999,1501 CENTER PARK at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7248
B6-097833,2016/10/18 00:00:00+00,1408,"S 27,CABLE to FRANKLIN",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7249
B6-099193,2016/10/22 00:00:00+00,1345,"PIONEERS,RIDGEVIEW to S 70",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7250
B6-098431,2016/10/20 00:00:00+00,1135,S 47 at STOCKWELL,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7251
B6-100719,2016/10/26 00:00:00+00,1749,"N 48,CLEVELAND to MADISON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7252
B6-102811,2016/11/01 00:00:00+00,1630,"N ANTELOPE VALL,VIRGINIA to SAUNDERS",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,7253
B6-101309,2016/10/28 00:00:00+00,1358,"SW 40,W M to W O",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7254
B6-100131,2016/10/25 00:00:00+00,9999,"NW 8,WESTWARD to GLACIER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7255
B6-102089,2016/10/30 00:00:00+00,9999,"F,CAPITOL AVE to S 20",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7256
B6-097861,2016/10/18 00:00:00+00,1540,"O,COTNER to LYNCREST",NON-INJ H&R,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7257
B6-102820,2016/11/01 00:00:00+00,1655,"N,S 12 to S 13",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,7258
B6-098433,2016/10/20 00:00:00+00,1140,"VINE,N 26 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7259
B6-100721,2016/10/26 00:00:00+00,100,"HAVELOCK,N 84 to N 73",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7260
B6-099196,2016/10/22 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7261
B6-101311,2016/10/28 00:00:00+00,1420,"S 27,RYONS to SOUTH",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7262
B6-097871,2016/10/18 00:00:00+00,1615,"S COTNER,FRANKLIN to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7263
B6-102105,2016/10/30 00:00:00+00,1752,S 27 at PINE LAKE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7264
B6-098486,2016/10/20 00:00:00+00,1410,S 14 at OLD CHENEY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7265
B6-102841,2016/11/01 00:00:00+00,1745,"N 27,FLETCHER to WHITEHEAD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7266
B6-100148,2016/10/25 00:00:00+00,736,S 27 at LAREDO,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,7267
B6-101314,2016/10/28 00:00:00+00,1415,MANATT at LEWIS,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7268
B6-099259,2016/10/22 00:00:00+00,1634,"CORNHUSKER,N 31 to N 33",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7269
B6-100722,2016/10/26 00:00:00+00,1814,"S 40,GERTIE to NEBR HWY",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7270
B6-098488,2016/10/20 00:00:00+00,1454,N 27 at HOLDREGE,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7271
B6-097872,2016/10/18 00:00:00+00,1530,"S 27,NEBR HWY to PICCADILLY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7272
B6-102129,2016/10/30 00:00:00+00,1910,"S 84,PIONEERS to PRESCOTT",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7273
B6-102845,2016/11/01 00:00:00+00,1754,YANKEE HILL at S 33,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7274
B6-100151,2016/10/25 00:00:00+00,752,S 13 at SOUTH,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7275
B6-101322,2016/10/27 00:00:00+00,1330,"N 12,O to P",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7276
B6-100769,2016/10/26 00:00:00+00,2105,"K,S 20 to S 21",INJURY,REAR END,2,1,NO,NO,YES,NO,NO,NO,NO,7277
B6-099266,2016/10/22 00:00:00+00,1718,"VAN DORN,NORMAL to KATY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7278
B6-097880,2016/10/18 00:00:00+00,1640,N ANTELOPE VALL at MILITARY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7279
B6-102136,2016/10/30 00:00:00+00,145,"N 26,ORCHARD to Y",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7280
B6-098492,2016/10/20 00:00:00+00,1500,S 18 at N,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7281
B6-102862,2016/11/01 00:00:00+00,1812,"VAN DORN,S 6 to S 9",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7282
B6-100152,2016/10/25 00:00:00+00,747,S 70 at SUMNER,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7283
B6-099267,2016/10/22 00:00:00+00,1719,"G,S 19 to S 20",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7284
B6-101349,2016/10/28 00:00:00+00,1553,"N 9,Q to R",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7285
B6-100781,2016/10/26 00:00:00+00,1828,70 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7286
B6-097887,2016/10/18 00:00:00+00,1705,N 12 at NEW HAMPSHIRE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7287
B6-098498,2016/10/20 00:00:00+00,1450,"THERESA,DEAD END to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7288
B6-102140,2016/10/30 00:00:00+00,1930,"G,S 14 to GOODHUE BLVD",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7289
B6-102875,2016/11/01 00:00:00+00,1847,"S 56,CUMBERLAND to SHADOW PINES DR",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7290
B6-100208,2016/10/25 00:00:00+00,1040,"SILVERTHORN DR,JULESBURG DR to WHITEWATER LN",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7291
B6-099293,2016/10/22 00:00:00+00,9999,S 22 at WOODSCREST,INJURY H&R,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7292
B6-101351,2016/10/28 00:00:00+00,1552,S 10 at A,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7293
B6-100840,2016/10/27 00:00:00+00,653,S 40 at DUXHALL DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7294
B6-097895,2016/10/18 00:00:00+00,1728,"S 84,A to S HAZELWOOD",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,7295
B6-098525,2016/10/20 00:00:00+00,1551,"KENSINGTON,N 26 to N 27",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7296
B6-102896,2016/11/01 00:00:00+00,2038,S 70 at VAN DORN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7297
B6-100225,2016/10/25 00:00:00+00,1135,"N 56,O to P",NON-INJ,DRIVEWAY,0,0,NO,NO,NO,NO,NO,NO,NO,7298
B6-101356,2016/10/28 00:00:00+00,1555,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7299
B6-102150,2016/10/30 00:00:00+00,9999,", to",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7300
B6-099307,2016/10/22 00:00:00+00,1850,2310 N 1 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7301
B6-098530,2016/10/20 00:00:00+00,1555,N 23 at Y,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7302
B6-100845,2016/10/27 00:00:00+00,720,NW 1 at W FLETCHER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7303
B6-102195,2016/10/30 00:00:00+00,134,2710 W at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7304
B6-102989,2016/11/02 00:00:00+00,741,S 27 at WOODSDALE,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7305
B6-100227,2016/10/25 00:00:00+00,1147,S 9 at K,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,7306
B6-101362,2016/10/28 00:00:00+00,1555,"A,FALL CREEK to S COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7307
B6-097899,2016/10/18 00:00:00+00,9999,S 16 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7308
B6-100846,2016/10/27 00:00:00+00,735,"NEBR HWY,S 27 to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7309
B6-098534,2016/10/20 00:00:00+00,1605,"NW 6,W CORNHUSKER to W SAUNDERS",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7310
B6-099312,2016/10/22 00:00:00+00,9999,676 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7311
B6-100246,2016/10/25 00:00:00+00,1246,35 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7312
B6-103003,2016/11/02 00:00:00+00,800,YANKEE HILL at S 14,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7313
B6-101364,2016/10/28 00:00:00+00,1607,"N 27,CENTER to FAIR",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,YES,NO,7314
B6-102249,2016/10/31 00:00:00+00,752,"NORMAL,S 39 to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7315
B6-097904,2016/10/18 00:00:00+00,1740,S 56 at NORMAL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7316
B6-098543,2016/10/20 00:00:00+00,1627,"NEBR HWY,PIONEERS to S 33",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7317
B6-103005,2016/11/02 00:00:00+00,800,"NW 12,W ADAMS to W CORNHUSKER",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7318
B6-100258,2016/10/25 00:00:00+00,1323,"N COTNER,GARLAND to LEIGHTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7319
B6-099313,2016/10/22 00:00:00+00,1912,"WHITEWATER LN,JULESBURG DR to SILVERTHORN DR",NON-INJ H&R,PARKED,4,0,NO,NO,NO,NO,NO,NO,NO,7320
B6-101378,2016/10/28 00:00:00+00,1628,S 14 at CUSHMAN,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7321
B6-100848,2016/10/27 00:00:00+00,740,"S 70,A to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7322
B6-102269,2016/10/31 00:00:00+00,925,"VAN DORN,S 52 to S 53",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7323
B6-097947,2016/10/18 00:00:00+00,2100,"W DAWES,NW 4 to NW 6",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7324
B6-102317,2016/10/31 00:00:00+00,1145,PINE LAKE at S 30,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7325
B6-103011,2016/11/01 00:00:00+00,9999,"S COTNER,S 48 to SUMNER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7326
B6-098547,2016/10/20 00:00:00+00,1635,"S 56,FRANKLIN to OLDHAM",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7327
B6-100850,2016/10/27 00:00:00+00,740,S 48 at LASALLE,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7328
B6-099315,2016/10/22 00:00:00+00,1918,"S 80,S 80 PL to GLYNOAKS",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7329
B6-100260,2016/10/25 00:00:00+00,1326,"A,CHAUTAUQUA to S 33",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7330
B6-102322,2016/10/31 00:00:00+00,1200,"PINE LAKE,S 30 to S 32",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7331
B6-097963,2016/10/17 00:00:00+00,9999,"LEXINGTON,N 86 to DEAD END",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7332
B6-103014,2016/11/02 00:00:00+00,745,S 9 at ROSE,INJURY H&R,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,7333
B6-101380,2016/10/28 00:00:00+00,1635,"CANTERBURY,JAMESON SOUTH to S CANTERBURY",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7334
B6-099317,2016/10/22 00:00:00+00,1925,"A,S 77 to SYCAMORE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7335
B6-100852,2016/10/27 00:00:00+00,720,SUPERIOR at INDUSTRIAL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7336
B6-098550,2016/10/20 00:00:00+00,1543,S 10 at WASHINGTON,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7337
B6-102353,2016/10/31 00:00:00+00,1336,"S 48,MEREDETH to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7338
B6-101396,2016/10/28 00:00:00+00,1710,"N 48,LEIGHTON to WALKER",NON-INJ,REAR END,2,0,NO,NO,YES,NO,NO,NO,NO,7339
B6-098014,2016/10/19 00:00:00+00,321,"A,S 19 to S 20",NON-INJ H&R,PARKED,3,0,NO,NO,NO,NO,NO,NO,NO,7340
B6-103016,2016/11/02 00:00:00+00,840,"S 56,A to SUMNER",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7341
B6-100266,2016/10/25 00:00:00+00,1343,O at RUSSWOOD PKWY,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7342
B6-098552,2016/10/20 00:00:00+00,1645,S 40 at OLD CHENEY,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7343
B6-100854,2016/10/27 00:00:00+00,800,"S 14,VAVRINA BLVD to INFINITY CT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7344
B6-099342,2016/10/22 00:00:00+00,2017,"S 24,EUCLID to SUMNER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7345
B6-098027,2016/10/19 00:00:00+00,605,"S 40,LOCUST to PIONEERS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,YES,7346
B6-101408,2016/10/28 00:00:00+00,1725,"N 27,CLEVELAND to CORNHUSKER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7347
B6-102359,2016/10/31 00:00:00+00,1330,S 12 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7348
B6-103048,2016/11/02 00:00:00+00,1028,"WASHINGTON,S 16 to S 17",INJURY H&R,PARKED,3,1,NO,NO,NO,NO,NO,NO,NO,7349
B6-098556,2016/10/20 00:00:00+00,1430,6801 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7350
B6-100275,2016/10/25 00:00:00+00,1427,"FOLKWAYS,N 27 to N 33",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,7351
B6-100858,2016/10/27 00:00:00+00,9999,N 41 at ADAMS,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7352
B6-099358,2016/10/22 00:00:00+00,9999,1120 N ST at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7353
B6-101421,2016/10/28 00:00:00+00,1812,"A,S 22 to S 23",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,7354
B6-098029,2016/10/12 00:00:00+00,550,"MADISON,N 42 to N 43",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7355
B6-102383,2016/10/31 00:00:00+00,1451,S 27 at OLD CHENEY,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7356
B6-103058,2016/11/02 00:00:00+00,1047,2811 N 48 ST at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,7357
B6-100280,2016/10/25 00:00:00+00,1430,"S 9,A to B",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7358
B6-098570,2016/10/20 00:00:00+00,1655,"S 40,NEBR HWY to SWEETBRIAR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7359
B6-100900,2016/10/27 00:00:00+00,1100,"R,N 44 to N 46",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7360
B6-099366,2016/10/22 00:00:00+00,2128,"SUN VALLEY,N 10 to OAK",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,NO,NO,7361
B6-101422,2016/10/28 00:00:00+00,1815,"N 33,SUPERIOR to SCHWORER DR",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,YES,NO,7362
B6-098030,2016/10/19 00:00:00+00,535,"KINGBIRD,CATTAIL to NW 12",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7363
B6-102394,2016/10/31 00:00:00+00,1520,S 46 at NORMAL,INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,7364
B6-100295,2016/10/25 00:00:00+00,1430,"O,18 to 19",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7365
B6-103061,2016/11/02 00:00:00+00,1105,"O,24 to 25",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7366
B6-098581,2016/10/20 00:00:00+00,1750,"NEBR HWY,S 27 to PIONEERS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7367
B6-100911,2016/10/27 00:00:00+00,1130,", to",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,YES,NO,7368
B6-099381,2016/10/22 00:00:00+00,9999,"RIDGE RD,HAZEL SCOTT to ROCK CLIFF DR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7369
B6-098032,2016/10/19 00:00:00+00,716,S 70 at NEBR HWY,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7370
B6-101425,2016/10/28 00:00:00+00,1805,"N 48,R to VINE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7371
B6-103084,2016/11/02 00:00:00+00,1223,"S 17,PROSPECT to SUMNER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7372
B6-100300,2016/10/25 00:00:00+00,1509,"O,56 to COTNER",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7373
B6-102395,2016/10/31 00:00:00+00,9999,"S 40,CHAPIN to PRESCOTT",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7374
B6-099394,2016/10/22 00:00:00+00,2245,S 27 at RANDOLPH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7375
B6-100916,2016/10/27 00:00:00+00,730,"HWY 34,NW 31 to FALLBROOK BLVD",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7376
B6-098639,2016/10/20 00:00:00+00,2110,HWY 34 at FALLBROOK BLVD,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7377
B6-098034,2016/10/19 00:00:00+00,727,"N 48,ADAMS to GREENWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7378
